,player,position,squad,age,minutes,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,progressive_passes,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,progressive_carries,year,progressive_passes_per90,progressive_carries_per90
1700,Pablo Fornals 21,"FW,MF",West Ham,25-304,1310.0,0.2,0.14,0.34,0.2,0.34,76.0,2.95,35.0,2.0,1.0,2.0,2.0,67.0,21,5.221374045801527,4.603053435114504
1701,Adam Forshaw 21,MF,Leeds United,30-076,741.0,0.02,0.1,0.12,0.02,0.12,25.0,2.06,16.0,0.0,0.0,1.0,0.0,19.0,21,3.036437246963563,2.307692307692308
1702,Marcus Forss 21,"FW,MF",Brentford,22-188,197.0,0.09,0.0,0.09,0.09,0.09,4.0,0.91,1.0,0.0,0.0,1.0,0.0,3.0,21,1.8274111675126903,1.3705583756345177
1703,Ben Foster 21,GK,Watford,38-264,720.0,0.0,0.01,0.01,0.0,0.01,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1704,Ryan Fraser 21,MF,Newcastle Utd,27-302,527.0,0.08,0.09,0.17,0.08,0.17,3.0,2.05,6.0,2.0,0.0,2.0,2.0,29.0,21,0.5123339658444023,4.9525616698292225
1705,Fred 21,MF,Manchester Utd,28-293,1120.0,0.04,0.05,0.09,0.04,0.09,54.0,2.09,19.0,0.0,0.0,1.0,4.0,34.0,21,4.339285714285714,2.732142857142857
1706,Ryan Fredericks 21,DF,West Ham,29-074,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1707,Conor Gallagher 21,MF,Crystal Palace,21-320,1405.0,0.23,0.19,0.43,0.23,0.43,38.0,4.23,32.0,17.0,3.0,7.0,6.0,63.0,21,2.434163701067616,4.0355871886121
1708,Dwight Gayle 21,FW,Newcastle Utd,31-067,23.0,0.19,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1709,Jean-Philippe Gbamin 21,MF,Everton,26-089,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21,0.0,2.6865671641791042
1710,David de Gea 21,GK,Manchester Utd,31-046,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1711,Joe Gelhardt 21,FW,Leeds United,19-233,274.0,0.34,0.03,0.37,0.34,0.37,4.0,2.96,4.0,0.0,1.0,1.0,3.0,12.0,21,1.3138686131386863,3.9416058394160585
1712,Anwar El Ghazi 21,"FW,MF",Aston Villa,26-234,371.0,0.25,0.09,0.34,0.07,0.16,7.0,2.67,8.0,1.0,1.0,0.0,1.0,26.0,21,1.69811320754717,6.307277628032345
1713,Saman Ghoddos 21,"MF,FW",Brentford,28-108,278.0,0.2,0.24,0.44,0.2,0.44,15.0,5.18,11.0,1.0,0.0,1.0,2.0,16.0,21,4.856115107913669,5.179856115107913
1714,Dimitris Giannoulis 21,DF,Norwich City,26-067,490.0,0.01,0.06,0.07,0.01,0.07,16.0,1.1,6.0,0.0,0.0,0.0,0.0,28.0,21,2.9387755102040813,5.142857142857142
1715,Morgan Gibbs-White 21,"FW,MF",Wolves,21-330,9.0,1.22,0.0,1.22,1.22,1.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,10.0,10.0
1716,Ben Gibson 21,DF,Norwich City,28-342,1144.0,0.08,0.0,0.09,0.08,0.09,53.0,0.31,4.0,0.0,0.0,0.0,0.0,50.0,21,4.16958041958042,3.9335664335664338
1717,Billy Gilmour 21,MF,Norwich City,20-195,873.0,0.03,0.1,0.13,0.03,0.13,50.0,2.89,11.0,14.0,1.0,2.0,0.0,44.0,21,5.154639175257732,4.536082474226805
1718,Ben Godfrey 21,DF,Everton,23-342,1219.0,0.06,0.03,0.09,0.06,0.09,20.0,1.4,16.0,0.0,1.0,1.0,0.0,27.0,21,1.4766201804758,1.9934372436423298
1719,André Gomes 21,MF,Everton,28-146,252.0,0.2,0.04,0.25,0.2,0.25,6.0,2.5,4.0,0.0,2.0,1.0,0.0,9.0,21,2.142857142857143,3.2142857142857144
1720,Joe Gomez 21,DF,Liverpool,24-214,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1721,Charlie Goode 21,DF,Brentford,26-142,450.0,0.03,0.07,0.1,0.03,0.1,11.0,2.4,2.0,7.0,1.0,1.0,0.0,13.0,21,2.2,2.6
1722,Anthony Gordon 21,"MF,FW",Everton,20-302,701.0,0.15,0.1,0.24,0.15,0.24,18.0,2.18,11.0,1.0,1.0,0.0,4.0,39.0,21,2.3109843081312413,5.0071326676176895
1723,Dan Gosling 21,MF,Watford,31-325,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1724,Demarai Gray 21,"MF,FW",Everton,25-178,1236.0,0.19,0.15,0.34,0.19,0.34,22.0,3.13,25.0,5.0,7.0,1.0,5.0,95.0,21,1.6019417475728157,6.91747572815534
1725,Jack Grealish 21,FW,Manchester City,26-104,972.0,0.33,0.3,0.62,0.33,0.62,40.0,5.83,49.0,1.0,3.0,4.0,6.0,173.0,21,3.7037037037037033,16.01851851851852
1726,Mason Greenwood 21,FW,Manchester Utd,20-083,848.0,0.27,0.14,0.41,0.27,0.41,29.0,3.5,27.0,0.0,3.0,1.0,2.0,71.0,21,3.077830188679245,7.535377358490566
1727,Sam Greenwood 21,MF,Leeds United,19-331,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,6.923076923076923
1728,Pascal Groß 21,"MF,DF",Brighton,30-191,849.0,0.08,0.2,0.28,0.08,0.28,40.0,4.35,23.0,15.0,0.0,3.0,0.0,46.0,21,4.240282685512367,4.876325088339223
1729,Vicente Guaita 21,GK,Crystal Palace,34-347,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1730,Marc Guéhi 21,DF,Crystal Palace,21-163,1530.0,0.09,0.0,0.09,0.09,0.09,51.0,0.35,6.0,0.0,0.0,0.0,0.0,56.0,21,3.0,3.2941176470588234
1731,İlkay Gündoğan 21,MF,Manchester City,31-060,938.0,0.47,0.23,0.7,0.47,0.7,42.0,3.65,28.0,9.0,1.0,0.0,0.0,66.0,21,4.029850746268656,6.332622601279318
1732,Grant Hanley 21,DF,Norwich City,30-033,1277.0,0.05,0.01,0.07,0.05,0.07,18.0,0.42,3.0,0.0,0.0,3.0,0.0,14.0,21,1.2685982772122162,0.9866875489428348
1733,Jack Harrison 21,"MF,FW",Leeds United,25-033,1105.0,0.07,0.09,0.17,0.07,0.17,45.0,2.61,24.0,1.0,3.0,2.0,2.0,106.0,21,3.665158371040724,8.633484162895927
1734,Kortney Hause 21,DF,Aston Villa,26-160,261.0,0.02,0.0,0.02,0.02,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.6896551724137931,0.3448275862068966
1735,Kai Havertz 21,"FW,MF",Chelsea,22-195,856.0,0.3,0.07,0.38,0.3,0.38,22.0,2.0,14.0,0.0,0.0,2.0,3.0,53.0,21,2.3130841121495327,5.572429906542056
1736,Isaac Hayden 21,"MF,DF",Newcastle Utd,26-276,1002.0,0.04,0.01,0.05,0.04,0.05,9.0,0.54,6.0,0.0,0.0,0.0,0.0,12.0,21,0.8083832335329342,1.0778443113772456
1737,Hwang Hee-chan 21,"FW,MF",Wolves,25-331,979.0,0.2,0.09,0.29,0.2,0.29,13.0,1.1,9.0,0.0,1.0,2.0,0.0,52.0,21,1.195097037793667,4.780388151174668
1738,Jordan Henderson 21,MF,Liverpool,31-189,1228.0,0.07,0.17,0.24,0.07,0.24,81.0,3.15,39.0,2.0,2.0,0.0,0.0,64.0,21,5.936482084690554,4.690553745928339
1739,Jeff Hendrick 21,MF,Newcastle Utd,29-326,72.0,0.04,0.06,0.1,0.04,0.1,1.0,1.25,1.0,0.0,0.0,0.0,0.0,1.0,21,1.25,1.25
1740,Rico Henry 21,DF,Brentford,24-168,1374.0,0.07,0.04,0.11,0.07,0.11,47.0,1.51,19.0,0.0,3.0,0.0,1.0,47.0,21,3.078602620087336,3.078602620087336
1741,Son Heung-min 21,"FW,MF",Tottenham,29-168,1228.0,0.38,0.19,0.57,0.38,0.57,25.0,3.3,25.0,14.0,1.0,4.0,0.0,73.0,21,1.8322475570032575,5.350162866449511
1742,Ki-Jana Hoever 21,DF,Wolves,19-339,194.0,0.01,0.02,0.03,0.01,0.03,6.0,1.39,3.0,0.0,0.0,0.0,0.0,8.0,21,2.7835051546391756,3.711340206185567
1743,Rob Holding 21,"DF,MF",Arsenal,26-094,202.0,0.06,0.0,0.06,0.06,0.06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,1.3366336633663367,0.44554455445544555
1744,Mason Holgate 21,DF,Everton,25-062,518.0,0.04,0.0,0.04,0.04,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21,1.7374517374517375,0.8687258687258688
1745,Callum Hudson-Odoi 21,"FW,MF",Chelsea,21-046,596.0,0.18,0.3,0.48,0.18,0.48,23.0,5.44,26.0,0.0,7.0,2.0,1.0,74.0,21,3.4731543624161074,11.174496644295303
1746,Will Hughes 21,MF,Crystal Palace,26-250,173.0,0.0,0.17,0.17,0.0,0.17,2.0,1.56,0.0,1.0,0.0,0.0,1.0,7.0,21,1.0404624277456647,3.6416184971098264
1747,Pierre Højbjerg 21,MF,Tottenham,26-140,1259.0,0.06,0.05,0.12,0.06,0.12,63.0,2.0,23.0,1.0,2.0,0.0,1.0,55.0,21,4.503574265289912,3.931691818903892
1748,Adam Idah 21,FW,Norwich City,20-287,179.0,0.64,0.22,0.86,0.64,0.86,3.0,1.51,3.0,0.0,0.0,0.0,0.0,8.0,21,1.5083798882681565,4.022346368715084
1749,Kelechi Iheanacho 21,"FW,MF",Leicester City,25-081,447.0,0.26,0.26,0.52,0.26,0.52,15.0,3.62,12.0,1.0,2.0,1.0,0.0,23.0,21,3.0201342281879193,4.630872483221476
1750,Danny Ings 21,FW,Aston Villa,29-153,871.0,0.23,0.07,0.3,0.15,0.22,13.0,1.14,8.0,0.0,1.0,1.0,0.0,14.0,21,1.3432835820895523,1.4466130884041333
1751,Alex Iwobi 21,"MF,FW",Everton,25-234,714.0,0.13,0.14,0.27,0.13,0.27,22.0,2.52,19.0,0.0,0.0,1.0,0.0,40.0,21,2.773109243697479,5.042016806722689
1752,Daniel James 21,"FW,MF",Leeds United,24-043,1056.0,0.16,0.09,0.25,0.16,0.25,25.0,2.39,17.0,0.0,3.0,2.0,5.0,69.0,21,2.1306818181818183,5.880681818181818
1753,Daniel James 21,FW,Manchester Utd,24-043,126.0,0.17,0.01,0.19,0.17,0.19,0.0,2.14,2.0,0.0,0.0,1.0,0.0,10.0,21,0.0,7.142857142857143
1754,Reece James 21,DF,Chelsea,22-015,998.0,0.15,0.3,0.45,0.15,0.45,60.0,4.15,34.0,6.0,3.0,2.0,1.0,80.0,21,5.410821643286574,7.214428857715431
1755,Vitaly Janelt 21,MF,Brentford,23-227,1005.0,0.1,0.09,0.2,0.1,0.2,47.0,2.15,18.0,2.0,1.0,1.0,1.0,28.0,21,4.208955223880597,2.5074626865671643
1756,Pontus Jansson 21,DF,Brentford,30-313,1431.0,0.09,0.03,0.12,0.09,0.12,29.0,0.44,4.0,0.0,0.0,3.0,0.0,18.0,21,1.8238993710691824,1.1320754716981132
1757,Mathias Jensen 21,MF,Brentford,25-356,523.0,0.02,0.18,0.2,0.02,0.2,24.0,3.79,10.0,12.0,0.0,0.0,0.0,28.0,21,4.130019120458891,4.818355640535373
1758,Gabriel Jesus 21,FW,Manchester City,24-264,1138.0,0.39,0.27,0.66,0.39,0.66,37.0,3.4,33.0,0.0,5.0,5.0,0.0,98.0,21,2.926186291739895,7.750439367311072
1759,Raúl Jiménez 21,FW,Wolves,30-232,1394.0,0.21,0.1,0.31,0.21,0.31,25.0,2.52,24.0,0.0,4.0,5.0,3.0,54.0,21,1.6140602582496413,3.486370157819225
1760,Joelinton 21,"MF,FW",Newcastle Utd,25-131,1123.0,0.1,0.07,0.17,0.1,0.17,30.0,2.4,20.0,0.0,2.0,3.0,4.0,49.0,21,2.404274265360641,3.926981300089047
1761,Ben Johnson 21,DF,West Ham,21-333,675.0,0.01,0.04,0.05,0.01,0.05,27.0,0.8,6.0,0.0,0.0,0.0,0.0,24.0,21,3.6,3.2
1762,Curtis Jones 21,MF,Liverpool,20-327,322.0,0.12,0.04,0.17,0.12,0.17,8.0,1.96,3.0,0.0,0.0,2.0,2.0,30.0,21,2.2360248447204967,8.385093167701863
1763,Jorginho 21,MF,Chelsea,30-003,1173.0,0.25,0.13,0.38,0.02,0.15,63.0,2.38,25.0,1.0,0.0,2.0,2.0,50.0,21,4.833759590792839,3.836317135549872
1764,Diogo Jota 21,FW,Liverpool,25-019,1214.0,0.75,0.24,0.99,0.75,0.99,39.0,3.71,32.0,0.0,11.0,1.0,4.0,64.0,21,2.8912685337726525,4.744645799011532
1765,Mathias Jørgensen 21,DF,Brentford,31-244,428.0,0.02,0.02,0.04,0.02,0.04,13.0,1.26,3.0,2.0,0.0,1.0,0.0,10.0,21,2.7336448598130842,2.102803738317757
1766,Ozan Kabak 21,DF,Norwich City,21-273,652.0,0.03,0.0,0.03,0.03,0.03,12.0,0.97,2.0,0.0,1.0,1.0,2.0,12.0,21,1.656441717791411,1.656441717791411
1767,Christian Kabasele 21,DF,Watford,30-302,203.0,0.1,0.0,0.1,0.1,0.1,2.0,0.89,2.0,0.0,0.0,0.0,0.0,3.0,21,0.8866995073891626,1.3300492610837438
1768,Harry Kane 21,FW,Tottenham,28-148,1189.0,0.44,0.2,0.63,0.44,0.63,31.0,2.2,21.0,0.0,2.0,4.0,2.0,37.0,21,2.346509671993272,2.8006728343145504
1769,N'Golo Kanté 21,MF,Chelsea,30-269,585.0,0.12,0.07,0.19,0.12,0.19,41.0,2.0,11.0,0.0,1.0,1.0,0.0,45.0,21,6.3076923076923075,6.923076923076923
1770,Moise Kean 21,FW,Everton,21-298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1771,Michael Keane 21,DF,Everton,28-346,1530.0,0.05,0.03,0.08,0.05,0.08,40.0,0.59,7.0,0.0,0.0,3.0,0.0,27.0,21,2.3529411764705883,1.588235294117647
1772,Naby Keïta 21,MF,Liverpool,26-316,469.0,0.19,0.17,0.36,0.19,0.36,27.0,3.45,14.0,0.0,0.0,2.0,0.0,39.0,21,5.181236673773987,7.484008528784648
1773,Caoimhín Kelleher 21,GK,Liverpool,23-030,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1774,Jonjoe Kenny 21,DF,Everton,24-283,101.0,0.02,0.0,0.02,0.02,0.02,2.0,0.89,1.0,0.0,0.0,0.0,0.0,1.0,21,1.7821782178217822,0.8910891089108911
1775,Max Kilman 21,DF,Wolves,24-214,1619.0,0.04,0.0,0.04,0.04,0.04,57.0,0.28,4.0,0.0,1.0,0.0,0.0,71.0,21,3.1686226065472516,3.946880790611489
1776,Joshua King 21,FW,Watford,29-342,1086.0,0.48,0.16,0.64,0.41,0.58,12.0,2.4,22.0,0.0,2.0,2.0,2.0,35.0,21,0.994475138121547,2.9005524861878453
1777,Mateusz Klich 21,MF,Leeds United,31-193,856.0,0.14,0.16,0.3,0.14,0.3,40.0,3.68,28.0,1.0,1.0,1.0,3.0,44.0,21,4.205607476635514,4.626168224299065
1778,Robin Koch 21,"MF,DF",Leeds United,25-159,180.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2.0,0.0
1779,Sead Kolašinac 21,DF,Arsenal,28-186,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1780,Ibrahima Konaté 21,DF,Liverpool,22-212,540.0,0.0,0.02,0.02,0.0,0.02,26.0,0.67,4.0,0.0,0.0,0.0,0.0,16.0,21,4.333333333333333,2.6666666666666665
1781,Ezri Konsa 21,DF,Aston Villa,24-061,1397.0,0.08,0.02,0.1,0.08,0.1,18.0,0.39,6.0,0.0,0.0,0.0,0.0,15.0,21,1.1596277738010021,0.9663564781675018
1782,Cheikhou Kouyaté 21,MF,Crystal Palace,32-002,1140.0,0.01,0.04,0.05,0.01,0.05,32.0,1.11,12.0,0.0,1.0,0.0,0.0,16.0,21,2.5263157894736845,1.2631578947368423
1783,Mateo Kovačić 21,MF,Chelsea,27-231,728.0,0.14,0.22,0.35,0.14,0.35,52.0,3.96,29.0,0.0,0.0,1.0,2.0,62.0,21,6.428571428571429,7.664835164835165
1784,Emil Krafth 21,DF,Newcastle Utd,27-143,452.0,0.03,0.01,0.04,0.03,0.04,8.0,0.4,1.0,0.0,0.0,1.0,0.0,7.0,21,1.592920353982301,1.3938053097345133
1785,Tim Krul 21,GK,Norwich City,33-264,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.0,2.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1786,Juraj Kucka 21,MF,Watford,34-300,1002.0,0.12,0.01,0.13,0.12,0.13,28.0,1.71,13.0,0.0,3.0,0.0,2.0,34.0,21,2.51497005988024,3.0538922155688626
1787,Alexandre Lacazette 21,"FW,MF",Arsenal,30-209,704.0,0.4,0.11,0.51,0.3,0.42,20.0,4.09,22.0,0.0,2.0,1.0,6.0,19.0,21,2.556818181818182,2.428977272727273
1788,Adam Lallana 21,MF,Brighton,33-227,1075.0,0.07,0.04,0.11,0.07,0.11,38.0,1.51,15.0,0.0,1.0,0.0,2.0,47.0,21,3.181395348837209,3.9348837209302325
1789,Tariq Lamptey 21,"DF,FW",Brighton,21-084,491.0,0.06,0.16,0.22,0.06,0.22,16.0,4.03,13.0,0.0,3.0,2.0,2.0,50.0,21,2.9327902240325865,9.164969450101832
1790,Manuel Lanzini 21,"MF,FW",West Ham,28-311,369.0,0.23,0.24,0.47,0.04,0.28,13.0,2.68,8.0,1.0,0.0,0.0,1.0,26.0,21,3.1707317073170733,6.341463414634147
1791,Aymeric Laporte 21,DF,Manchester City,27-210,1180.0,0.19,0.01,0.2,0.19,0.2,82.0,1.3,15.0,0.0,0.0,2.0,0.0,139.0,21,6.254237288135593,10.601694915254237
1792,Jamaal Lascelles 21,DF,Newcastle Utd,28-042,1260.0,0.04,0.0,0.04,0.04,0.04,9.0,0.36,5.0,0.0,0.0,0.0,0.0,6.0,21,0.6428571428571429,0.42857142857142855
1793,Pierre Lees-Melou 21,MF,Norwich City,28-212,867.0,0.08,0.09,0.17,0.08,0.17,43.0,2.49,20.0,1.0,0.0,0.0,1.0,25.0,21,4.463667820069205,2.595155709342561
1794,Aaron Lennon 21,MF,Burnley,34-251,115.0,0.12,0.0,0.12,0.12,0.12,2.0,0.78,0.0,0.0,0.0,0.0,1.0,4.0,21,1.565217391304348,3.130434782608696
1795,Bernd Leno 21,GK,Arsenal,29-294,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1796,Jamal Lewis 21,DF,Newcastle Utd,23-332,262.0,0.0,0.01,0.01,0.0,0.01,4.0,0.69,2.0,0.0,0.0,0.0,0.0,4.0,21,1.3740458015267176,1.3740458015267176
1797,Victor Lindelöf 21,DF,Manchester Utd,27-159,1087.0,0.01,0.04,0.04,0.01,0.04,24.0,0.41,5.0,0.0,0.0,0.0,0.0,29.0,21,1.987120515179393,2.401103955841766
1798,Jesse Lingard 21,FW,Manchester Utd,29-008,95.0,0.28,0.09,0.37,0.28,0.37,4.0,3.79,4.0,0.0,0.0,0.0,0.0,6.0,21,3.789473684210526,5.684210526315789
1799,Valentino Livramento 21,DF,Southampton,19-041,1525.0,0.04,0.08,0.12,0.04,0.12,45.0,1.3,19.0,0.0,1.0,0.0,2.0,94.0,21,2.655737704918033,5.547540983606558
1800,Diego Llorente 21,DF,Leeds United,28-129,1086.0,0.03,0.01,0.03,0.03,0.03,33.0,0.41,5.0,0.0,0.0,0.0,0.0,31.0,21,2.7348066298342544,2.569060773480663
1801,Hugo Lloris 21,GK,Tottenham,34-362,1350.0,0.0,0.03,0.03,0.0,0.03,0.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1802,Giovani Lo Celso 21,"MF,FW",Tottenham,25-258,213.0,0.31,0.27,0.58,0.31,0.58,6.0,3.8,4.0,2.0,0.0,1.0,2.0,19.0,21,2.535211267605634,8.028169014084506
1803,Jürgen Locadia 21,FW,Brighton,28-046,23.0,0.45,0.0,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1804,Ruben Loftus-Cheek 21,MF,Chelsea,25-334,697.0,0.12,0.1,0.22,0.12,0.22,40.0,2.84,13.0,0.0,2.0,3.0,2.0,64.0,21,5.164992826398852,8.263988522238163
1805,Shane Long 21,"FW,MF",Southampton,34-335,38.0,0.73,0.0,0.73,0.73,0.73,1.0,2.37,0.0,0.0,0.0,0.0,1.0,0.0,21,2.3684210526315788,0.0
1806,Sean Longstaff 21,MF,Newcastle Utd,24-054,756.0,0.11,0.03,0.14,0.11,0.14,17.0,1.31,8.0,1.0,0.0,1.0,0.0,7.0,21,2.0238095238095237,0.8333333333333333
1807,Ademola Lookman 21,"FW,MF",Leicester City,24-064,586.0,0.3,0.16,0.46,0.3,0.46,18.0,2.92,14.0,0.0,1.0,1.0,2.0,33.0,21,2.7645051194539247,5.068259385665529
1808,Imran Louza 21,MF,Watford,22-236,283.0,0.04,0.07,0.11,0.04,0.11,17.0,2.23,0.0,5.0,0.0,1.0,1.0,5.0,21,5.406360424028269,1.5901060070671378
1809,Matthew Lowton 21,DF,Burnley,32-197,1334.0,0.04,0.06,0.1,0.04,0.1,63.0,1.69,19.0,4.0,0.0,1.0,1.0,45.0,21,4.250374812593703,3.0359820089955023
1810,Douglas Luiz 21,MF,Aston Villa,23-228,1052.0,0.03,0.1,0.13,0.03,0.13,39.0,2.65,18.0,8.0,1.0,1.0,3.0,39.0,21,3.3365019011406845,3.3365019011406845
1811,Romelu Lukaku 21,FW,Chelsea,28-224,695.0,0.41,0.25,0.66,0.41,0.66,5.0,2.59,14.0,0.0,3.0,1.0,2.0,21.0,21,0.6474820143884892,2.7194244604316546
1812,Lyanco 21,DF,Southampton,24-325,351.0,0.04,0.04,0.08,0.04,0.08,10.0,1.54,4.0,0.0,1.0,1.0,0.0,7.0,21,2.5641025641025643,1.794871794871795
1813,Alexis Mac Allister 21,"MF,FW",Brighton,22-364,325.0,0.46,0.02,0.48,0.25,0.27,15.0,2.77,8.0,0.0,0.0,1.0,1.0,23.0,21,4.153846153846154,6.369230769230769
1814,James Maddison 21,"MF,FW",Leicester City,25-030,1004.0,0.29,0.17,0.45,0.29,0.45,42.0,3.32,23.0,3.0,5.0,2.0,4.0,55.0,21,3.764940239043825,4.930278884462152
1815,Harry Maguire 21,DF,Manchester Utd,28-293,1214.0,0.05,0.0,0.06,0.05,0.06,34.0,0.74,5.0,2.0,0.0,2.0,1.0,51.0,21,2.5205930807248764,3.7808896210873146
1816,Riyad Mahrez 21,FW,Manchester City,30-305,667.0,0.43,0.34,0.77,0.43,0.77,31.0,4.45,26.0,5.0,0.0,2.0,0.0,71.0,21,4.182908545727137,9.580209895052473
1817,Ainsley Maitland-Niles 21,MF,Arsenal,24-116,268.0,0.01,0.12,0.13,0.01,0.13,13.0,2.69,5.0,1.0,0.0,1.0,0.0,10.0,21,4.365671641791045,3.3582089552238803
1818,Sadio Mané 21,FW,Liverpool,29-257,1532.0,0.52,0.16,0.68,0.52,0.68,54.0,3.0,38.0,0.0,0.0,8.0,2.0,114.0,21,3.172323759791123,6.697127937336814
1819,Javier Manquillo 21,DF,Newcastle Utd,27-232,945.0,0.05,0.03,0.08,0.05,0.08,16.0,0.57,6.0,0.0,0.0,0.0,0.0,15.0,21,1.5238095238095237,1.4285714285714286
1820,Fernando Marçal 21,DF,Wolves,32-307,864.0,0.04,0.01,0.05,0.04,0.05,30.0,0.83,7.0,0.0,0.0,1.0,0.0,57.0,21,3.125,5.9375
1821,Solly March 21,"DF,FW",Brighton,27-156,764.0,0.1,0.12,0.22,0.1,0.22,23.0,3.42,18.0,7.0,2.0,0.0,1.0,46.0,21,2.7094240837696333,5.418848167539267
1822,Pablo Marí 21,DF,Arsenal,28-114,180.0,0.15,0.05,0.21,0.15,0.21,8.0,0.5,1.0,0.0,0.0,0.0,0.0,4.0,21,4.0,2.0
1823,Anthony Martial 21,FW,Manchester Utd,26-018,203.0,0.16,0.07,0.22,0.16,0.22,7.0,0.89,2.0,0.0,0.0,0.0,0.0,15.0,21,3.103448275862069,6.650246305418719
1824,Martinelli 21,"MF,FW",Arsenal,20-188,608.0,0.34,0.14,0.49,0.34,0.49,5.0,2.96,13.0,3.0,0.0,3.0,0.0,30.0,21,0.7401315789473685,4.440789473684211
1825,Emiliano Martínez 21,GK,Aston Villa,29-112,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1826,Adam Masina 21,DF,Watford,27-355,686.0,0.01,0.07,0.08,0.01,0.08,24.0,1.18,5.0,3.0,0.0,0.0,0.0,15.0,21,3.1486880466472305,1.967930029154519
1827,Arthur Masuaku 21,"DF,FW",West Ham,28-046,318.0,0.02,0.01,0.03,0.02,0.03,13.0,1.13,2.0,2.0,0.0,0.0,0.0,16.0,21,3.679245283018868,4.528301886792453
1828,Jean-Philippe Mateta 21,FW,Crystal Palace,24-178,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1829,Nemanja Matić 21,MF,Manchester Utd,33-144,474.0,0.02,0.1,0.13,0.02,0.13,31.0,2.09,10.0,0.0,0.0,0.0,0.0,41.0,21,5.886075949367089,7.784810126582278
1830,Joël Matip 21,DF,Liverpool,30-137,1260.0,0.08,0.01,0.09,0.08,0.09,76.0,1.14,13.0,0.0,0.0,2.0,1.0,114.0,21,5.428571428571429,8.142857142857142
1831,Neal Maupay 21,FW,Brighton,25-131,1017.0,0.43,0.07,0.5,0.36,0.43,13.0,2.04,18.0,0.0,0.0,2.0,3.0,29.0,21,1.1504424778761062,2.566371681415929
1832,Bryan Mbeumo 21,FW,Brentford,22-138,1277.0,0.38,0.1,0.48,0.33,0.43,19.0,2.18,20.0,3.0,5.0,2.0,0.0,45.0,21,1.3390759592795616,3.1714956930305407
1833,James McArthur 21,MF,Crystal Palace,34-077,950.0,0.02,0.07,0.1,0.02,0.1,45.0,1.89,17.0,0.0,1.0,0.0,1.0,42.0,21,4.2631578947368425,3.9789473684210526
1834,James Mcatee 21,FW,Manchester City,19-066,4.0,0.95,0.0,0.95,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,22.5
1835,Kasey McAteer 21,FW,Leicester City,20-031,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
1836,Liam McCarron 21,FW,Leeds United,20-291,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,9.0
